timestamp,volume,close,,
2016.6.21,2092000,2779624000,,
2016.6.22,1256000,1668752000,,
2016.6.23,4184000,5565142000,,
2016.6.24,6448000,8584750000,,
2016.6.27,3032000,4025224000,,
2016.6.28,3106000,4102268000,,
2016.6.29,6616000,8728474000,,
2016.6.30,6768000,8934892000,,
2016.7.1,284000,369320000,,
2016.7.4,268000,348320000,,
2016.7.5,300000,392800000,,
2016.7.6,308000,407240000,,
2016.7.7,2444000,3190224000,,
2016.7.8,2708000,3537628000,,
2016.7.11,1592000,2069564000,,
2016.7.12,808000,1053620000,,
2016.7.13,2800000,3634072000,,
2016.7.14,5888000,7597720000,,
2016.7.15,10902000,14002320000,,
2016.7.18,1260000,1614620000,,
2016.7.19,1180000,1511800000,,
2016.7.20,2320000,2968516000,,
2016.7.21,5836000,7465062000,,
2016.7.22,9214000,11762310000,,
2016.7.25,2276000,2911120000,,
2016.7.26,3108000,3968080000,,
2016.7.27,3992000,5072760000,,
2016.7.28,4900000,6208450000,,
2016.7.29,5872000,7430140000,,
2016.8.1,1744000,2205564000,,
2016.8.2,824000,1041320000,,
2016.8.3,972000,1223520000,,
2016.8.4,4544000,5701742000,,
2016.8.5,7224000,9001248000,,
2016.8.8,2124000,2623232000,,
2016.8.9,2448000,3036440000,,
2016.8.10,2072000,2576268000,,
2016.8.11,5732000,7109960000,,
2016.8.12,13272000,16408688000,,
2016.8.16,2292000,2840630000,,
2016.8.17,1168000,1457980000,,
2016.8.18,1836000,2289500000,,
2016.8.19,5462000,6840265000,,
2016.8.22,3168000,4004450000,,
2016.8.23,1032000,1295786000,,
2016.8.24,2196000,2769960000,,
2016.8.25,5996000,7627242000,,
2016.8.26,6246000,7990150000,,
2016.8.29,2148000,2740402000,,
2016.8.30,1748000,2273262000,,
2016.8.31,1316000,1739290000,,
2016.9.1,196000,250840000,,
2016.9.2,1368000,1757822000,,
2016.9.5,780000,1011820000,,
2016.9.6,5464000,6857744000,,
2016.9.7,1676000,2174500000,,
2016.9.8,4816000,6302540000,,
2016.9.9,13126000,17056844000,,
2016.9.12,3602000,4705546000,,
2016.9.13,2792000,3609966000,,
2016.9.19,560000,713920000,,
2016.9.20,2776000,3555624000,,
2016.9.21,6588000,8461496000,,
2016.9.22,6144000,7881508000,,
2016.9.23,9312000,11951692000,,
2016.9.26,3416000,4378120000,,
2016.9.27,3072000,3936740000,,
2016.9.28,3012000,3870556000,,
2016.9.29,10168000,13097336000,,
2016.9.30,3160000,4058140000,,
2016.10.4,568000,729696000,,
2016.10.5,1016000,1303960000,,
2016.10.6,940000,1222290000,,
2016.10.7,5050000,6639516000,,
2016.10.10,3188000,4189024000,,
2016.10.11,1432000,1883394000,,
2016.10.12,1520000,2000900000,,
2016.10.13,1268000,1670912000,,
2016.10.14,11216000,14571664000,,
2016.10.17,1004000,1321012000,,
2016.10.18,296000,388252000,,
2016.10.19,5332000,7023748000,,
2016.10.20,6444000,8489888000,,
2016.10.21,8964000,11810932000,,
2016.10.24,4594000,6058704000,,
2016.10.25,1452000,1914548000,,
2016.10.26,2932000,3876522000,,
2016.10.27,2270000,2994835000,,
2016.10.28,5520000,7282390000,,
2016.10.31,3064000,4041164000,,
2016.11.1,688000,906960000,,
2016.11.2,564000,742980000,,
2016.11.3,1572000,2072828000,,
2016.11.4,2236000,2951436000,,
2016.11.7,1328000,1746636000,,
2016.11.8,1844000,2415548000,,
2016.11.9,3508000,4634040000,,
2016.11.10,4122000,5365454000,,
2016.11.11,5884000,7650476000,,
2016.11.14,1598000,2070686000,,
2016.11.15,1808000,2348744000,,
2016.11.16,9216000,12058496000,,
2016.11.17,7336000,9542200000,,
2016.11.18,10950000,14212690000,,
2016.11.21,3564000,4610596000,,
2016.11.22,1704000,2215360000,,
2016.11.23,1396000,1825132000,,
2016.11.24,11248000,14603708000,,
2016.11.25,10916000,14284376000,,
2016.11.28,3176000,4155428000,,
2016.11.29,2936000,3836820000,,
2016.11.30,1534000,2009596000,,
2016.12.1,1380000,1805060000,,
2016.12.2,3032000,4009052000,,
2016.12.5,2742000,3727180000,,
2016.12.6,1208000,1651344000,,
2016.12.7,1020000,1390544000,,
2016.12.8,3236000,4414308000,,
2016.12.9,8218000,11172244000,,
2016.12.12,4640000,6308100000,,
2016.12.13,496000,682660000,,
2016.12.14,600000,831520000,,
2016.12.15,2004000,2760740000,,
2016.12.16,4600000,6342984000,,
2016.12.19,1576000,2164472000,,
2016.12.20,1036000,1425028000,,
2016.12.21,2392000,3292212000,,
2016.12.22,9280000,12854472000,,
2016.12.23,10050000,13911266000,,
2016.12.26,1756000,2422600000,,
2016.12.27,1940000,2683100000,,
2016.12.28,2660000,3687200000,,
2016.12.29,5820000,8057780000,,
2017.1.2,6692000,9096980000,,
2017.1.3,444000,620960000,,
2017.1.4,232000,325720000,,
2017.1.5,1508000,2164524000,,
2017.1.6,2584000,3691296000,,
2017.1.9,860000,1223720000,,
2017.1.10,876000,1248604000,,
2017.1.11,652000,923152000,,
2017.1.12,3246000,4611024000,,
2017.1.13,11602000,16490252000,,
2017.1.16,3630000,5155292000,,
2017.1.17,1156000,1640872000,,
2017.1.18,2464000,3490040000,,
2017.1.19,4412000,6252900000,,
2017.1.20,7576000,10730556000,,
2017.1.23,5264000,7444160000,,
2017.1.24,3758000,5295610000,,
2017.1.25,5730000,8063400000,,
2017.1.26,5556000,7835008000,,
2017.1.31,1886000,2659548000,,
2017.2.1,1562000,2199760000,,
2017.2.2,2428000,3409668000,,
2017.2.3,4060000,5704480000,,
2017.2.6,2276000,3195192000,,
2017.2.7,456000,641268000,,
2017.2.8,3664000,5165962000,,
2017.2.9,4670000,6558918000,,
2017.2.10,10768000,15124328000,,
2017.2.13,4120000,5772200000,,
2017.2.14,1796000,2502416000,,
2017.2.15,1258000,1732476000,,
2017.2.16,3748000,5190040000,,
2017.2.17,9156000,12754576000,,
2017.2.20,2430000,3378620000,,
2017.2.21,1824000,2543228000,,
2017.2.22,4880000,6792632000,,
2017.2.23,6126000,8541848000,,
2017.2.24,11992000,16726136000,,
2017.2.27,3974000,5538940000,,
2017.2.28,4680000,6560928000,,
2017.3.2,1086000,1508696000,,
2017.3.3,2356000,3288732000,,
2017.3.6,1820000,2538826000,,
2017.3.7,6236000,8494012000,,
2017.3.8,3348000,4665852000,,
2017.3.9,4602000,6383956000,,
2017.3.10,6134000,8466062000,,
2017.3.13,2020000,2780072000,,
2017.3.14,1260000,1734568000,,
2017.3.15,7712000,10628790000,,
2017.3.16,8058000,11078400000,,
2017.3.17,8262000,11326300000,,
2017.3.20,3468000,4727436000,,
2017.3.21,1656000,2249728000,,
2017.3.22,3660000,4983980000,,
2017.3.23,4082000,5549546000,,
2017.3.24,7924000,10739384000,,
2017.3.27,2746000,3703446000,,
2017.3.28,3070000,4122122000,,
2017.3.29,4996000,6702960000,,
2017.3.30,7334000,9843228000,,
2017.3.31,5142000,6916338000,,
2017.4.3,854000,1153350000,,
2017.4.4,240000,324000000,,
2017.4.5,480000,647700000,,
2017.4.6,1280000,1737600000,,
2017.4.7,5396000,7320948000,,
2017.4.10,3644000,4957446000,,
2017.4.11,610000,827450000,,
2017.4.12,1252000,1699320000,,
2017.4.13,2168000,2964812000,,
2017.4.14,3744000,5123056000,,
2017.4.17,6828000,9204000000,,
2017.4.18,376000,513540000,,
2017.4.19,2728000,3767740000,,
2017.4.20,3282000,4525908000,,
2017.4.21,6658000,9149390000,,
2017.4.24,2510000,3434338000,,
2017.4.25,2420000,3306636000,,
2017.4.26,3728000,5096760000,,
2017.4.27,3404000,4651984000,,
2017.4.28,6420000,8761952000,,
2017.5.2,3718000,5061170000,,
2017.5.4,2452000,3335264000,,
2017.5.8,2550000,3480800000,,
2017.5.10,1904000,2572028000,,
2017.5.11,4844000,6531780000,,
2017.5.12,6918000,9349920000,,
2017.5.15,2752000,3721888000,,
2017.5.16,2340000,3147956000,,
2017.5.17,616000,828392000,,
2017.5.18,2916000,3936116000,,
2017.5.19,6716000,9054970000,,
2017.5.22,4498000,6056790000,,
2017.5.23,660000,891440000,,
2017.5.24,6644000,8720540000,,
2017.5.25,3180000,4292128000,,
2017.5.26,5352000,7228072000,,
2017.5.29,2714000,3648698000,,
2017.5.30,4122000,5540750000,,
2017.5.31,2402000,3224970000,,
2017.6.1,1224000,1639020000,,
2017.6.2,1074000,1438280000,,
2017.6.5,810000,1083050000,,
2017.6.7,1504000,2011384000,,
2017.6.8,2028000,2714520000,,
2017.6.9,5392000,7155540000,,
2017.6.12,1744000,2304000000,,
2017.6.13,992000,1310664000,,
2017.6.14,5760000,7589468000,,
2017.6.15,4978000,6559162000,,
2017.6.16,6056000,7953156000,,
2017.6.19,2202000,2889244000,,
2017.6.20,1278000,1674440000,,
2017.6.21,2812000,3687300000,,
2017.6.22,3798000,4971032000,,
2017.6.23,6968000,9109992000,,
2017.6.26,2750000,3562980000,,
2017.6.27,3720000,4820280000,,
2017.6.28,3646000,4714584000,,
2017.6.29,5504000,7136380000,,
2017.6.30,4448000,5783990000,,
2017.7.3,1040000,1356028000,,
2017.7.4,446000,586640000,,
2017.7.5,824000,1090536000,,
2017.7.6,1080000,1433240000,,
2017.7.7,3488000,4622284000,,
2017.7.10,844000,1117128000,,
2017.7.11,750000,988594000,,
2017.7.12,2312000,3077722000,,
2017.7.13,2976000,3959764000,,
2017.7.14,5096000,6758532000,,
2017.7.17,864000,1140140000,,
2017.7.18,1044000,1386572000,,
2017.7.19,4112000,5451730000,,
2017.7.20,6914000,9139760000,,
2017.7.21,6424000,8492152000,,
2017.7.24,2686000,3528584000,,
2017.7.25,1768000,2327884000,,
2017.7.26,7140000,9393228000,,
2017.7.27,4986000,6570004000,,
2017.7.28,2760000,3630520000,,
2017.7.31,2320000,3049620000,,
2017.8.1,428000,568052000,,
2017.8.2,414000,548316000,,
2017.8.3,968000,1295152000,,
2017.8.4,2328000,3120292000,,
2017.8.7,2456000,3332928000,,
2017.8.8,464000,627060000,,
2017.8.9,1680000,2290480000,,
2017.8.10,2436000,3325440000,,
2017.8.11,4700000,6409484000,,
2017.8.14,1504000,2034820000,,
2017.8.16,1388000,1881416000,,
2017.8.17,5866000,7967756000,,
2017.8.18,8640000,11692176000,,
2017.8.21,4194000,5670104000,,
2017.8.22,1228000,1667540000,,
2017.8.23,2120000,2889940000,,
2017.8.24,3858000,5271060000,,
2017.8.25,8220000,11228716000,,
2017.8.28,8808000,11892696000,,
2017.8.29,2800000,3813168000,,
2017.8.30,4064000,5537500000,,
2017.8.31,3184000,4331812000,,
2017.9.1,3428000,4678610000,,
2017.9.4,1108000,1521240000,,
2017.9.5,822000,1127820000,,
2017.9.6,1430000,1948610000,,
2017.9.7,3332000,4597220000,,
2017.9.8,4312000,6057036000,,
2017.9.11,1642000,2309700000,,
2017.9.12,440000,616000000,,
2017.9.13,952000,1332480000,,
2017.9.14,3888000,5431544000,,
2017.9.15,7996000,11165960000,,
2017.9.18,2992000,4175940000,,
2017.9.19,884000,1234000000,,
2017.9.20,1908000,2674620000,,
2017.9.21,4418000,6183378000,,
2017.9.22,7040000,9846384000,,
2017.9.25,4756000,6624768000,,
2017.9.26,3098000,4322780000,,
2017.9.27,5522000,7701100000,,
2017.9.28,2800000,3903000000,,
2017.9.29,5352000,7487240000,,
2017.10.10,1442000,2023170000,,
2017.10.11,2044000,2867108000,,
2017.10.12,2432000,3421524000,,
2017.10.13,1614000,2247746000,,
2017.10.16,2568000,3579688000,,
2017.10.17,1088000,1508740000,,
2017.10.18,2428000,3377570000,,
2017.10.19,5056000,7028260000,,
2017.10.20,7192000,9999700000,,
2017.10.23,3322000,4610480000,,
2017.10.24,2304000,3194780000,,
2017.10.25,2724000,3777020000,,
2017.10.26,2820000,3901428000,,
2017.10.27,7464000,10326290000,,
2017.10.30,3868000,5355268000,,
2017.10.31,1620000,2243920000,,
2017.11.1,910000,1271800000,,
2017.11.2,938000,1321680000,,
2017.11.3,2910000,4089600000,,
2017.11.6,1766000,2501350000,,
2017.11.7,1338000,1899344000,,
2017.11.8,1540000,2187780000,,
2017.11.9,7756000,10877400000,,
2017.11.10,4648000,6628892000,,
2017.11.13,2844000,4074900000,,
2017.11.14,1040000,1485800000,,
2017.11.15,972000,1385980000,,
2017.11.16,5574000,8014830000,,
2017.11.17,5430000,7784818000,,
2017.11.20,3992000,5719280000,,
2017.11.21,4202000,6020600000,,
2017.11.22,6490000,9311422000,,
2017.11.23,5852000,8396228000,,
2017.11.24,8256000,11859680000,,
2017.11.27,2612000,3741440000,,
2017.11.28,2156000,3085880000,,
2017.11.29,1840000,2631500000,,
2017.11.30,4684000,6737300000,,
2017.12.1,2842000,4049790000,,
2017.12.4,2172000,3123006000,,
2017.12.5,1490000,2119926000,,
2017.12.6,1084000,1551980000,,
2017.12.7,2332000,3345120000,,
2017.12.8,4723087,6792593714,,
2017.12.11,3348576,4806061888,,
2017.12.12,3129078,4486937214,,
2017.12.13,3868823,5575546899,,
2017.12.14,4244343,6121588659,,
2017.12.15,6292480,9045746240,,
2017.12.18,2152945,3095131065,,
2017.12.19,1712738,2463601746,,
2017.12.20,2771602,3986500034,,
2017.12.21,6497712,9350097904,,
2017.12.22,9155636,13140884212,,
2017.12.26,4325791,6211568056,,
2017.12.27,6402683,9222229128,,
2017.12.28,5823541,8361702056,,
2018.1.2,1412000,2029828000,,
2018.1.3,796684,1132885228,,
2018.1.4,1161194,1666887898,,
2018.1.5,4550999,6520961583,,
2018.1.8,7879035,11052105560,,
2018.1.9,1781266,2558168656,,
2018.1.10,3074794,4465140304,,
2018.1.11,3090463,4487347608,,
2018.1.12,8889652,12859143232,,
2018.1.15,2357942,3392385408,,
2018.1.16,2220880,3213773120,,
2018.1.17,1634655,2362680720,,
2018.1.18,2132144,3115095056,,
2018.1.19,4741567,6865031408,,
2018.1.22,1982476,2875813252,,
2018.1.23,4114507,5986393489,,
2018.1.24,4194828,6103699556,,
2018.1.25,6133309,8904631943,,
2018.1.26,8832172,12797481444,,
2018.1.29,5335299,7748796869,,
2018.1.30,2715484,3938305604,,
2018.1.31,2563995,3712664845,,
2018.2.1,1072437,1538937347,,
2018.2.2,3590334,5168783954,,
2018.2.5,1072000,1550550000,,
2018.2.6,966000,1404444000,,
2018.2.7,1490073,2169162142,,
2018.2.8,1838710,2676440340,,
2018.2.9,6787073,9874240142,,
2018.2.12,1566900,2270093100,,
2018.2.13,2394781,3450075859,,
2018.2.14,5406970,7788267830,,
2018.2.19,2160937,3130006162,,
2018.2.20,2192180,3169050680,,
2018.2.21,3179377,4588169602,,
2018.2.22,3930805,5667083930,,
2018.2.23,9116616,13091440416,,
2018.2.26,2978017,4273304140,,
2018.2.27,2723226,3896430920,,
2018.2.28,2460000,3518506000,,
2018.3.2,1450000,2041150000,,
2018.3.5,2370728,3384756480,,
2018.3.6,914184,1301369440,,
2018.3.7,1149028,1630469480,,
2018.3.8,1854729,2658067890,,
2018.3.9,4397376,6259020160,,
2018.3.12,2790605,3984035840,,
2018.3.13,2156254,3077739632,,
2018.3.14,4616422,6586225368,,
2018.3.15,4218321,6003545493,,
2018.3.16,10116086,14335498250,,
2018.3.19,3878087,5500969601,,
2018.3.20,2636539,3722723670,,
2018.3.21,3430657,4859221651,,
2018.3.22,5510944,7799482388,,
2018.3.23,10076874,14192378048,,
2018.3.26,5590646,7909705914,,
2018.3.27,2913221,4118771391,,
2018.3.28,2993763,4232685533,,
2018.3.29,2798732,3968269172,,
2018.3.30,5772881,8166831091,,
2018.4.2,679849,959598033,,
2018.4.3,779412,1108881646,,
2018.4.4,1046038,1489743846,,
2018.4.5,1116286,1589932701,,
2018.4.6,5166635,7363229305,,
2018.4.9,3159067,4511178312,,
2018.4.10,3569559,5113951663,,
2018.4.11,6887149,9887922614,,
2018.4.12,6406941,9174162597,,
2018.4.13,13008815,18663128751,,
2018.4.16,3606429,5144081302,,
2018.4.17,3594547,5149537929,,
2018.4.18,1932435,2771295785,,
2018.4.19,3482164,5016625460,,
2018.4.20,11100169,15930163579,,
2018.4.23,3542919,5089134714,,
2018.4.24,5344007,7720498810,,
2018.4.25,8239488,11893655043,,
2018.4.26,7761918,11214598748,,
2018.4.27,16390476,23651844782,,
2018.4.30,6419509,9277433816,,
2018.5.2,2130296,3109617850,,
2018.5.3,1762556,2576045530,,
2018.5.4,9336080,13655556150,,
2018.5.8,4008758,5874305379,,
2018.5.9,4332640,6355005734,,
2018.5.10,7341761,10868817993,,
2018.5.11,12967677,19045754050,,
2018.5.14,6783635,9981829035,,
2018.5.15,4787041,7086962502,,
2018.5.16,2493320,3684021181,,
2018.5.17,2664823,3974169428,,
2018.5.18,14045708,20793172719,,
2018.5.21,10589357,15838558775,,
2018.5.23,7688833,11639682155,,
2018.5.24,7243124,10990282058,,
2018.5.25,15879372,24041688161,,
2018.5.28,6538897,9917327039,,
2018.5.29,6438585,9796461693,,
2018.5.30,4849886,7351174799,,
2018.5.31,6315127,9563406551,,
2018.6.1,6633815,10019308797,,
2018.6.4,3618015,5438547811,,
2018.6.5,4202967,6322757607,,
2018.6.7,3237599,4854776867,,
2018.6.8,14686835,22016967495,,
2018.6.11,3644252,5430821173,,
2018.6.12,6574606,9782771883,,
2018.6.14,6550598,9764396794,,
2018.6.15,16305160,24184910349,,
2018.6.18,3674757,5429486378,,
2018.6.19,3905429,5768227284,,
2018.6.20,3703537,5479472756,,
2018.6.21,6338669,9382644655,,
2018.6.22,17649707,26023034930,,
2018.6.25,8575649,12642040866,,
2018.6.26,5049307,7424325196,,
2018.6.27,7818132,11517440553,,
2018.6.28,4233036,6240696482,,
2018.6.29,9387204,13812173224,,
2018.7.2,3277772,4852037616,,
2018.7.3,2445995,3638308645,,
2018.7.4,2710449,4027992751,,
2018.7.5,1974511,2953155357,,
2018.7.6,8288255,12366873745,,
2018.7.9,3925636,5870116066,,
2018.7.10,3038456,4538794230,,
2018.7.11,5514701,8309621910,,
2018.7.12,4206469,6346728012,,
2018.7.13,10505808,15767944272,,
2018.7.16,4557867,6839005436,,
2018.7.17,3213915,4832417484,,
2018.7.18,7469469,11307022502,,
2018.7.19,8228228,12375049202,,
2018.7.20,19039942,28585666938,,
2018.7.23,6747762,10101172098,,
2018.7.24,6529424,9714352765,,
2018.7.25,11631265,17274130924,,
2018.7.26,6613060,9858397263,,
2018.7.27,17118665,25594974670,,
2018.7.30,6935176,10345798164,,
2018.7.31,6731541,10116362620,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,